focus,age_joined,age_left,avg_spirit
0.961987269116284,5.4672897196261685,7.55,1107.4580294822695
0.240780273479282,1.3988269794721409,8.950381679389313,235.9465235583071
0.7936575200076578,4.445945945945946,9.071428571428571,899.3979538146756
0.5196342713947859,1.9255663430420713,8.390243902439025,677.3601804551428
0.8723683108812663,4.401515151515151,7.36,1139.4548128449755
0.8265059897117559,4.524590163934426,8.142857142857142,1000.8198359373937
0.2551646364896585,1.289085545722714,8.785714285714286,211.51239754327742
0.20675883885911828,1.9935483870967743,8.366666666666667,112.05798915295297
0.7923449481034174,4.476510067114094,9.535211267605634,832.6181371656303
0.6533944926157814,2.248322147651007,7.714285714285714,972.7245354342957
0.3390683625071118,1.8251748251748252,9.06829268292683,386.54995176782376
0.18014330094953745,2.569620253164557,8.155555555555555,120.31433820245348
0.5556992860268277,2.7335766423357666,8.60427807486631,553.0427662255465
0.2785015372097692,1.3267605633802817,9.155555555555555,299.5729512411497
0.996423341402783,5.673469387755102,7.8,990.9827551778914
0.7260676347162563,3.0934959349593494,7.559701492537314,863.536714541732
0.23804528081253118,1.3626062322946175,8.797872340425531,187.18233431421848
0.3165150581687436,1.5777126099706744,9.2984496124031,297.62323097809553
0.3072699101951418,1.6593059936908516,9.195652173913043,244.66715778727854
0.7170304404534625,4.285714285714286,7.6875,610.2741632346538
0.29531305124017837,1.3721590909090908,8.513207547169811,280.345141783858
0.48965875191134545,1.9700996677740863,8.802083333333334,702.6336692918683
0.06409958150908535,1.513157894736842,7.412371134020619,64.64720155862254
0.2974243480810199,1.4127906976744187,8.657692307692308,357.3446671221905
0.30894244120531655,1.5073746312684366,8.584,338.1761971291167
0.80075388854962,3.92090395480226,6.844444444444444,726.8691817394824
0.5126074170149297,1.99009900990099,8.64321608040201,577.3645471996747
0.4374836414978738,2.1514084507042255,8.479591836734693,529.489334119283
0.8433366285663794,4.342995169082125,6.878787878787879,990.3764527384448
0.10287441102146855,1.7643312101910829,7.564356435643564,88.95276047462531
0.8072230872140541,4.06989247311828,7.956989247311828,1023.0373880006674
0.798608692845777,4.337837837837838,8.413793103448276,1071.1096527666134
0.6232549494017761,2.0285714285714285,7.346938775510204,989.8626568684512
0.1720409172254379,1.912162162162162,7.943181818181818,86.40877954017087
0.3878080456176308,1.4691011235955056,8.456692913385826,472.87946799515936
0.10525765583045188,1.8428571428571427,7.357142857142857,51.655648690049205
0.22905150937051677,1.3094555873925502,8.854014598540147,205.8254649844791
0.08007059390225402,2.925373134328358,7.795918367346939,107.53806829610129
0.7505809749791414,2.7972972972972974,7.317880794701987,1090.1356184534627
0.8084514666940371,4.578125,8.426470588235293,769.3671793407134
0.6710039323050698,2.140672782874618,7.254143646408839,1087.7027935481835
0.8151964417506323,3.87007874015748,7.785185185185185,1067.1807540935306
0.10992298644925991,1.8251748251748252,7.814814814814815,88.41269809518792
0.8908444796817893,5.1521739130434785,8.703703703703704,826.559005068042
0.6898780349233029,3.700980392156863,8.545454545454545,702.8873055045375
0.006547505501483641,2.02027027027027,7.655555555555556,34.53052642728009
0.37056691591117485,1.3975903614457832,8.48471615720524,444.1629278599189
0.7432070991876782,2.453333333333333,7.454545454545454,1103.3619860008744
0.24076529426851456,1.4057971014492754,8.813432835820896,189.2273327980571
0.3749480521792865,1.4565217391304348,9.327137546468402,391.1647361909683
0.8477823701100432,4.52,6.913043478260869,927.7216259966889
0.16314738410137286,1.1054054054054054,8.813953488372093,113.11737298996688
0.6596847851286586,2.8536585365853657,7.071942446043166,886.3595873686239
0.3392824817153379,1.4608938547486034,9.432835820895523,406.4075429751909
0.13317052865572843,2.2406015037593985,7.90625,94.04005252498439
0.08976079160055805,2.119718309859155,7.963414634146342,44.79186460856345
0.5467263033436748,2.5019157088122603,8.207100591715976,598.6351846833439
0.5346532893052526,1.8299120234604105,8.034632034632034,784.296443078553
0.1581551306925485,1.9940119760479043,8.237623762376238,130.683211349081
0.212674812399557,1.3900293255131966,8.71375464684015,138.67476074326615
0.8832242648582149,4.6490066225165565,7.605633802816901,1052.4407805048656
0.5988894418482718,2.200636942675159,8.258241758241759,869.3530741804385
