focus,age_joined,age_left,avg_spirit
0.15424171064005854,1.5364583333333333,8.06060606060606,87.65837270312903
0.7442913652938012,3.983783783783784,7.566666666666666,818.3993548669014
0.01253459063285467,1.9453125,7.025974025974026,4.776818539356996
0.5414516984274327,2.9661016949152543,9.112676056338028,442.2867524124847
0.321486299580922,1.4017341040462428,8.688976377952756,380.98598735092776
0.9453200476609072,4.953125,6.640625,875.0970685452138
0.9320430851400329,5.169642857142857,7.244897959183674,1415.1540683114574
0.04422657825623355,1.944055944055944,7.617021276595745,19.991795452388097
0.445839057186192,1.7120743034055728,8.321428571428571,620.8415536723567
0.18539516039034842,1.472779369627507,8.96830985915493,124.34411547744286
0.42266951641302375,1.6952380952380952,8.713615023474178,517.721350930633
0.775444145902882,2.23546511627907,6.865,1232.1942847192731
0.8205722410527435,4.223776223776224,7.735294117647059,911.0995055856334
0.6493174806525405,2.13015873015873,7.625,1057.5000673298441
0.067019085581707,1.7777777777777777,7.545454545454546,69.71715114066637
0.28382359910410027,1.3792134831460674,9.221818181818183,262.44519127599335
0.14430697773569312,2.3295454545454546,8.326530612244898,63.920457471118105
0.5180717436505043,1.57909604519774,7.539094650205762,785.6666282981157
0.01959230703284187,1.6241610738255035,7.480769230769231,11.17259713276291
0.44775960829726347,2.4280155642023344,8.423529411764706,536.3851622935307
0.01754870768625849,1.9933333333333334,7.724489795918367,42.763942993912
0.29257503381496897,1.3098591549295775,9.14336917562724,276.55546955858676
0.924680641558806,4.830601092896175,7.063291139240507,1180.7149121038537
0.6305156402196133,2.1465798045602607,6.48087431693989,1062.8505590223997
0.041132973319203625,1.9130434782608696,7.696969696969697,16.509556735563418
0.34575999479963027,1.263586956521739,8.888475836431226,453.5771226403601
0.7657068312567342,4.216216216216216,8.261904761904763,767.1532837368918
0.05933279058997776,2.3255813953488373,7.2631578947368425,57.3459506733894
0.4583249520522641,1.7560975609756098,8.7,537.6567307372471
0.21940478044248302,1.3478260869565217,9.056478405315614,173.22046876378383
0.6401918986737242,2.276666666666667,7.617977528089888,936.4350341420728
0.29707260480405184,1.5681159420289854,9.061776061776062,313.0244756001051
0.5005212133679088,2.664233576642336,8.4,603.6815860979069
0.4919909960076536,1.7469512195121952,8.854368932038835,672.9636231330588
0.7768197487970608,2.693103448275862,7.2700729927007295,1165.8932467976867
0.9539466348081339,5.5,6.9655172413793105,943.4681861356211
0.06993646553434507,1.6896551724137931,7.968085106382978,68.32940562237887
0.9929974036404303,5.570247933884297,6.8,1361.0240882502826
0.990544272033288,5.26,7.0588235294117645,991.337828728011
0.3221596859100714,1.312849162011173,8.898876404494382,336.2692775804459
0.18794581668736976,1.3470588235294119,9.061371841155236,104.8991637948887
0.046550431029025896,1.7516778523489933,7.742574257425742,19.35146466680821
0.8635999222046756,4.5225225225225225,8.11864406779661,1078.0210427204092
0.6575048007470289,3.0082304526748973,8.129496402877697,612.0050634374218
0.3344061247022716,1.4736842105263157,8.347826086956522,334.8631130597179
0.5412433024979567,1.980456026058632,8.471428571428572,692.0962323828144
0.9644318719558779,4.762376237623762,7.2407407407407405,1032.093251743877
0.259680550299477,1.2472527472527473,8.875862068965517,254.30768159239773
0.3203098217194469,1.275,8.78494623655914,335.52879857313604
0.7127104393671447,1.9107142857142858,6.4487804878048784,1077.9996426779005
0.034464526643293136,1.7012987012987013,7.8076923076923075,52.50572262726006
0.366789312985468,1.6169590643274854,8.747081712062256,362.7003460982593
0.2999686164914027,1.326086956521739,9.25886524822695,264.33705892456
0.6006015523375104,1.771604938271605,7.6571428571428575,866.5848360669942
0.35789729135526727,1.4477611940298507,8.574712643678161,388.97784694707525
0.41460310036753323,1.5444126074498568,8.92436974789916,548.3832464516224
0.3312760582006109,1.3579545454545454,8.262962962962963,354.9142538078145
0.17853432883843512,2.1806451612903226,7.989473684210527,98.1201702646984
0.5908733479103937,1.8792569659442724,7.54726368159204,893.5296904018269
0.1368143382907957,2.0206896551724136,7.574712643678161,133.10916884455867
0.08102498452699058,1.6627218934911243,7.7894736842105265,115.49563353183511
0.006798204676503716,1.8714285714285714,7.177083333333333,41.33042355612587
0.9394528438926646,4.64,6.610526315789474,1283.4626603829024
0.8344267631398565,3.9858657243816253,7.546099290780142,1020.4721353263404
0.7623793671690052,3.54228855721393,7.910714285714286,991.9634172587294
0.5667133547941892,1.6932153392330382,8.336448598130842,758.3066484401506
0.6116555020423882,1.7416413373860182,7.331550802139038,991.5183575018609
0.7985887682141308,3.851674641148325,7.41,1012.9468367460787
0.12490504804659996,1.6808510638297873,8.437037037037037,63.03919924897327
0.860023367818009,4.623287671232877,8.261538461538462,780.5184998397968
0.3436101198593928,1.6261398176291793,9.106837606837606,389.88316857433335
0.30241106914675264,1.3480825958702065,8.827715355805243,296.3804858064403
0.03959540200422218,1.9307692307692308,7.957142857142857,18.013268218454165
0.5204417031276117,1.7928994082840237,8.32286995515695,690.9249680627393
0.4386898036644914,1.8333333333333333,9.189427312775331,561.3530821645621
0.14082657828370326,1.7096774193548387,8.292682926829269,84.2684578822252
0.32293465055004245,1.5142857142857142,8.340909090909092,308.654294816407
0.13992595950279374,1.8914285714285715,8.206896551724139,74.49113927419599
0.007229181562701692,1.9929078014184398,7.467391304347826,3.0504887075362688
0.040432434179183185,1.4276315789473684,7.095238095238095,18.57805136929947
0.08056674788761053,2.2113821138211383,7.305555555555555,65.44120073468343
0.5689958223163533,1.8433734939759037,7.572052401746725,887.515530553346
0.0759432140027465,2.0714285714285716,7.0886075949367084,69.98450825465834
0.46811497799469026,1.9678571428571427,8.193370165745856,641.9982612650157
0.43797516731278585,1.416,8.778181818181817,638.2511111764786
0.21538764366843566,1.1304347826086956,8.447712418300654,150.42984178770143
0.9558481192202334,5.26984126984127,8.8,1192.4470495286507
0.9552066564878644,5.191919191919192,6.225,1175.372754774971
0.5833123539101162,2.273037542662116,8.695402298850574,907.4905442812463
0.589069771012416,2.309148264984227,8.009569377990431,846.6606287674147
0.047889828705130366,1.7096774193548387,7.5588235294117645,22.295532310985685
0.972122916195042,4.960629921259843,5.8431372549019605,1217.6672076860325
0.8704427312035209,4.990990990990991,7.633333333333334,1085.3483805602195
0.5626071544414519,2.6496062992125986,7.743421052631579,663.4738754918694
0.714037716977877,4.166666666666667,8.35483870967742,673.9819485419939
0.6357911248578171,2.043613707165109,7.642512077294686,897.5009960167237
0.6722565217521698,3.7848837209302326,8.255555555555556,607.0625334238684
0.6463348236376877,1.8743016759776536,7.241379310344827,1007.415059174463
